emoticon_pack_id,title,description,keyword
6,치냥이_훌쩍.png,눈물을 글썽이며 슬픔을 억누르는 듯한 모습이다. 울먹이는 감정이 느껴진다.,"훌쩍,슬픔,울먹임,눈물,"
6,치냥이_놀람_으악.png,두 손으로 눈을 가리고 입을 벌린 채 놀라거나 당황한 듯한 모습이다. 예상치 못한 상황에 직면한 듯 보인다.,"놀람,으악,당황,두려움,"
6,치냥이_아쉬움.png,실망한 듯한 표정으로 고개를 약간 숙이고 있다. 무언가 이루지 못한 듯 아쉬워하는 감정이 느껴진다.,"아쉬움,실망,풀죽음,"
6,치냥이_멘붕_좌절.png,"풀이 죽어 쓰러진 듯한 모습으로, 당황스러움과 좌절감을 느끼는 듯하다. 땀방울이 이를 더욱 강조한다.","멘붕,좌절,흐에엥,"
6,치냥이_오열.png,눈물을 펑펑 쏟으며 울고 있다. 슬픔을 참지 못하고 흐느끼는 모습이 보인다.,"엉엉,오열,슬픔,흐느낌,ㅠㅠ,"
7,호동_인사_안녕히계세요.png,캐릭터가 눈을 감고 미소를 지으며 작별 인사를 건네고 있다. 평온하고 긍정적인 감정이 느껴진다.,"안녕,인사,"
7,호동_감탄_가즈아.png,손가락을 뻗어 갈 방향을 가르키며 가자 라고 외치고 있다. ,가자
7,호동_안도_휴우.png,"턱을 괴고 눈을 감은 채 한숨을 쉬는 모습으로, 지치고 힘없는 감정을 표현하고 있다.","안도,휴우,지침,힘없,한숨,"
7,호동_대답_고고.png,상대를 격려하며 가보자고 표현하고 있다. ,"고고,"
7,호동_안도_으으.png,눈을 감고 입을 오므린 채 머리가 아픈듯 무언가를 참는 듯한 표정이다. 머리 위에 '으으...'라는 글자가 보인다.,"으으,머리,고민,"
7,호동_감탄_오 대박.png,두 엄지손가락을 치켜세우며 놀라움과 감탄을 표현하고 있다. 긍정적인 감정을 드러내고 있다.,"오,감탄,놀라,대박"
7,"호동_위로_괜찮아, 괜찮아.png",손을 들어올려 상대를 안심시키려는 듯한 모습이다. 괜찮다는 말을 반복하며 위로를 건네고 있다.,"괜찮,갠차,"
7,호동_대답_알겠다.png,앞을 응시하며 손을 들고 긍정하는 듯한 모습이다. 내용을 이해하고 수긍하는 감정이 느껴진다.,"알겠,알게,알것,알겟,알아,아라,"
7,호동_위로_괜찮아-1.png,눈을 감고 미소를 지으며 '이해해'라고 말하는 모습에서 상대방을 위로하고 공감하는 듯한 따뜻함이 느껴진다.,"이해,괜찮,갠차,"
7,호동_대답_그래.png,긍정적인 표정으로 동의하며 수긍하는 듯한 모습이다.,"그래,그럴,그랬,"
7,호동_시무룩_맞아요.png,뚱한 표정으로 무언가를 인정하는 듯한 모습이다. 입술을 내밀고 고개를 살짝 숙이고 있다.,"맞아,시무,"
7,호동_대답_네.png,윙크하며 긍정의 제스처를 취하고 있다. 긍정적인 감정을 표현하며 대답하는 모습이다.,"네,넵,네엡,응,예,예쓰,"
7,호동_안도_휴.png,지친 듯 한숨을 쉬며 안도하는 모습. 눈을 감고 편안한 표정을 짓고 있다.,"안도,휴,한숨,"
7,호동_인사_꾸벅.png,고개를 숙여 인사하며 감사 또는 존경을 표현하고 있다. 눈을 감고 미소를 짓는 모습에서 겸손함이 느껴진다.,"꾸벅,인사,겸손,감사,"
7,호동_위로_괜찮아.png,손을 흔들며 괜찮다고 말하는 모습에서 상대를 안심시키려는 따뜻하고 긍정적인 감정이 느껴진다.,"위로,괜찮,안심,긍정,"
7,호동_인사_출석.png,활기찬 표정으로 출석을 알리는 모습. 긍정적인 태도로 참여 의사를 밝히고 있다.,"출석,참여,긍정,활기,"
7,호동_사과_잘못했어요.png,멋쩍은 듯 손을 들며 잘못을 인정하고 있다. 뉘우침과 함께 어색함이 느껴지는 표정이다.,"잘못,핫,멋쩍,뉘우,어색,죄송,"
7,호동_인사_안녕.png,"손을 들어올려 인사하는 모습으로, 반가움을 표현하고 있다.","안녕,인사,ㅎㅇ,하이,"
7,호동_감사_감사합니다.png,웃으며 손을 흔들고 있다. 감사 인사를 전하며 긍정적 감정을 표현하고 있다.,"감사,고마,고맙,"
7,호동_인사_안녕하세요.png,밝은 표정으로 손을 흔들며 인사하고 있다. 긍정적이고 활기찬 느낌을 준다.,"안녕,인사,ㅎㅇ,하이"
8,미뇽_선생님_기다려.png,기대감에 부푼 듯 두 손을 모으고 환하게 웃고 있다. 무언가를 기다리는 듯한 설렘이 느껴진다.,"기다,ㄱㄷ,기대,"
8,미뇽_선생님_당황_앗.png,예상치 못한 상황에 당황하여 어쩔 줄 몰라하며 뒷머리를 긁적이는 듯한 모습이다.,"앗,아핫,"
8,미뇽_선생님_격려_화이팅.png,두 팔을 들고 환호하며 격려하는 모습. 밝고 긍정적인 에너지를 발산하며 응원하는 듯하다.,"화이,영차,격려,응원,으쌰,"
8,미뇽_선생님_시무룩_알겠어.png,시무룩한 표정으로 입술을 내밀고 고개를 숙인 채 체념하는 듯한 행동을 보인다.,"헉,알겠,시무,"
8,미뇽_선생님_학습_같이_해볼까.png,"누군가에게 무언가를 함께 하자고 제안하며, 기대감과 약간의 설렘이 섞인 표정을 짓고 있다.","같이,해보,해봐,하자"
8,미뇽_선생님_약속.png,"약속에 대한 기대감과 설렘을 느끼며, 상대방에게 약속을 재차 확인하는 듯한 모습이다.","약속,"
8,미뇽_선생님_당황_충격.png,예상치 못한 상황에 직면하여 당황하고 충격을 받은 듯한 표정을 짓고 있다.,"헉,충격,허걱,대박"
8,미뇽_선생님_격려_정말_잘했어.png,"누군가를 끌어안고 기뻐하며 칭찬하는 모습. 볼이 발그레하고, 주변에 하트가 떠다닌다.","잘했,잘해,잘하"
8,미뇽_선생님_답장_좀.png,답장을 기다리며 눈물을 글썽이고 있다. 메시지를 확인하고 슬픔과 초조함을 느끼는 듯하다.,"답장,기다,흑,"
8,미뇽_선생님_격려_아주_잘_와주었어.png,두 손을 모으고 얼굴을 붉히며 감격한 듯한 표정을 짓고 있다. 칭찬이나 격려를 받은 상황으로 보인다.,"인사,어서,잘와,잘왔,왔,환영,"
8,미뇽_선생님_격려_응원.png,활짝 웃으며 팔을 들고 긍정적인 분위기를 연출하고 있다. 누군가를 격려하고 응원하는 듯한 모습이다.,"풀어,으쌰,응원,쭉쭉,풀자,"
8,미뇽_선생님_설렘_가보자고.png,"설렘을 느끼며, 무언가를 향해 적극적으로 함께 나아가자는 의지를 강하게 표현하고 있다.","설렘,가보,설레,"
8,미뇽_선생님_인사_수업_시작.png,수업 시작을 알리며 활기차게 인사하는 모습. 뺨이 발그레하고 입을 크게 벌려 웃고 있다.,"시작,인사,안녕,고고"
8,미뇽_선생님_학습_질문.png,질문을 환영하며 두 팔 벌려 적극적으로 맞이하는 모습. 긍정적이고 활기찬 태도를 보인다.,"질문,"
8,미뇽_선생님_격려_아주_잘했어.png,누군가를 향해 엄지손가락을 치켜세우며 칭찬하고 격려하는 듯한 모습이다. 긍정적인 태도가 엿보인다.,"잘했,칭찬,엄지,잘해"
8,미뇽_선생님_인사_수업_종료.png,"수업 종료 후, 밝은 표정으로 손을 흔들며 다음 만남을 기약하는 모습이다.","잘가,수업,다음,끝,안녕,바이"
9,규밍_선생님_기다려.png,기대감에 부푼 듯 두 손을 모으고 환하게 웃고 있다. 무언가를 기다리는 듯한 설렘이 느껴진다.,"기다,ㄱㄷ,기대,"
9,규밍_선생님_당황_앗.png,예상치 못한 상황에 당황하여 어쩔 줄 몰라하며 뒷머리를 긁적이는 듯한 모습이다.,"앗,아핫,"
9,규밍_선생님_격려_화이팅.png,두 팔을 들고 환호하며 격려하는 모습. 밝고 긍정적인 에너지를 발산하며 응원하는 듯하다.,"화이,영차,격려,응원,으쌰,"
9,규밍_선생님_시무룩_알겠어.png,시무룩한 표정으로 입술을 내밀고 고개를 숙인 채 체념하는 듯한 행동을 보인다.,"헉,알겠,시무,"
9,규밍_선생님_학습_같이_해볼까.png,"누군가에게 무언가를 함께 하자고 제안하며, 기대감과 약간의 설렘이 섞인 표정을 짓고 있다.","같이,해보,해봐,하자"
9,규밍_선생님_약속.png,"약속에 대한 기대감과 설렘을 느끼며, 상대방에게 약속을 재차 확인하는 듯한 모습이다.","약속,"
9,규밍_선생님_당황_충격.png,예상치 못한 상황에 직면하여 당황하고 충격을 받은 듯한 표정을 짓고 있다.,"헉,충격,허걱,대박"
9,규밍_선생님_격려_정말_잘했어.png,"누군가를 끌어안고 기뻐하며 칭찬하는 모습. 볼이 발그레하고, 주변에 하트가 떠다닌다.","잘했,잘해,잘하"
9,규밍_선생님_답장_좀.png,답장을 기다리며 눈물을 글썽이고 있다. 메시지를 확인하고 슬픔과 초조함을 느끼는 듯하다.,"답장,기다,흑,"
9,규밍_선생님_격려_아주_잘_와주었어.png,두 손을 모으고 얼굴을 붉히며 감격한 듯한 표정을 짓고 있다. 칭찬이나 격려를 받은 상황으로 보인다.,"인사,어서,잘와,잘왔,왔,환영,"
9,규밍_선생님_격려_응원.png,활짝 웃으며 팔을 들고 긍정적인 분위기를 연출하고 있다. 누군가를 격려하고 응원하는 듯한 모습이다.,"풀어,으쌰,응원,쭉쭉,풀자,"
9,규밍_선생님_설렘_가보자고.png,"설렘을 느끼며, 무언가를 향해 적극적으로 함께 나아가자는 의지를 강하게 표현하고 있다.","설렘,가보,설레,"
9,규밍_선생님_인사_수업_시작.png,수업 시작을 알리며 활기차게 인사하는 모습. 뺨이 발그레하고 입을 크게 벌려 웃고 있다.,"시작,인사,"
9,규밍_선생님_학습_질문.png,질문을 환영하며 두 팔 벌려 적극적으로 맞이하는 모습. 긍정적이고 활기찬 태도를 보인다.,"질문,"
9,규밍_선생님_격려_아주_잘했어.png,누군가를 향해 엄지손가락을 치켜세우며 칭찬하고 격려하는 듯한 모습이다. 긍정적인 태도가 엿보인다.,"잘했,칭찬,엄지,잘해"
9,규밍_선생님_인사_수업_종료.png,"수업 종료 후, 밝은 표정으로 손을 흔들며 다음 만남을 기약하는 모습이다.","잘가,수업,다음,끝,안녕,바이"
10,쿼카는_훈장님_마무리.png,마무리 단계로 넘어가자고 손짓하는 모습. 긍정적인 태도로 학습을 마무리하려함.,"마무,"
10,쿼카는_훈장님_한번보자.png,함께 살펴보자며 여유 있게 제안하고 기대한다.,"한번,체크,평가,보자,볼까"
10,쿼카는_훈장님_어려웠니.png,상대가 힘들었는지 물으며 걱정과 공감을 담아 부드럽게 살핀다.,"어려,틀렸,"
10,쿼카는_훈장님_어쩔수없구나.png,상황을 받아들이며 길게 한숨 내쉬고 체념과 수긍의 감정을 보인다.,"후우,어쩔,어쩌,"
10,쿼카는_훈장님_숙제.png,숙제 더미를 들이밀며 장난스럽게 숙제를 부여하고 의욕을 드러낸다.,"숙제,"
10,쿼카는_훈장님_도전.png,결의에 찬 표정으로 도전? 이라고 묻고 있다. 장난스럽게 도전을 하도록 독려,"도전,"
10,쿼카는_훈장님_잠깐_쉬자.png,무리하지 말라며 잠시 쉬자고 권하고 편안함과 배려를 전한다.,"쉬자,휴식,쉬는,쉼,"
10,쿼카는_훈장님_질문_있니.png,"질문이 있는지 물으며, 질문을 유도하며 차분히 안내하고 참여를 독려한다.","질문,궁금,"
10,쿼카는_훈장님_집중해보자.png,집중해보자며 집중을 촉구한다.,"집중,"
10,쿼카는_훈장님_다음으로_가보자.png,상황을 정리하고 다음 단계로 나아가자며 가벼운 기대를 보인다.,"다음,가보자,"
10,쿼카는_훈장님_고민_흠.png,고민에 빠진 듯 눈을 감고 생각에 잠겨 있다. 머리에서 김이 나는 듯한 연출이 보인다.,"흠,고민,흐음,음,"
10,쿼카는_훈장님_해보자.png,미소를 띠며 긍정적인 자세로 한 번 해보자는 의지를 드러낸다.,"해보자,의지,결심,할수,해봐,해볼,"
10,쿼카는_훈장님_격려_최고.png,활짝 웃으며 자신감 넘치게 엄지를 들어 칭찬과 긍정을 표현한다.,"최고,잘했,멋져,멋졌,"
10,쿼카는_훈장님_격려_할_수_있어.png,눈에 불을 켜고 주먹을 불끈 쥐며 할 수 있다며 다독이는 듯한 모습이다. 격려와 의지를 다지는 행동이 돋보인다.,"할수,의지,다짐,불끈,투지,자신,도전,"
10,쿼카는_훈장님_격려_잘했어.png,미소 지으며 만족스럽게 결과를 인정하고 격려한다.,"잘했,수고,칭찬,"
10,쿼카는_훈장님_공감_휴식.png,"휴식을 제안하며, 편안함과 공감을 유도하는 듯한 표정을 짓고 있다.","쉴까,쉬자,휴식,여유,조금,쉴,쉬는,"
10,쿼카는_훈장님_학습_질문.png,눈을 반짝이며 질문을 독려함. 궁금한 점이 있다면 언제든지 물어보라는 듯한 친절하고 적극적인 태도를 보인다.,"질문,언제,궁금,"
10,쿼카는_훈장님_학습_시작해볼까_.png,책을 들고 학습을 시작하자고 말하는 모습. ,"시작,공부,해보,"
10,쿼카는_훈장님_인사_수업_종료.png,"수업 종료 후, 다음 만남을 기약하며 인사하는 모습. ","다음,잘가,잘,"
10,쿼카는_훈장님_위로_믿음.png,진심 어린 눈빛으로 신뢰와 응원을 전한다.,"믿어,신뢰,응원,믿고,믿음,"
10,쿼카는_훈장님_인사_수고했어.png,"수업 종료 인사를 하며 ""오늘도 수고했어""라고 말하는 모습","수고,오늘,고생,마무리"
10,쿼카는_훈장님_인사_수업_시작.png,수업 시작을 알리며 활기차게 인사하고 있다.,시작
11,밍찌_다음_미션_고고.png,다음 할 일을 가리키며 새로운 목표를 향해 의욕적으로 나아가려는 긍정적인 감정을 표현합니다.,"미션, 고고, 다음미션, 다음미션고고, 다음미션ㄱㄱ, 다음미션가보자고, 다음미션가보자, 다음미션출발, 다음미션스타트, 다음할일, 다음단계, 다음목표, 가보자고, 가보자, 고고, ㄱㄱ, 출발, 스타트, 시작, 도전,"
11,밍찌_수업_준비됐나요.png,"활짝 웃으며 연필을 들고 수업 준비가 되었는지 묻는 모습으로, 즐겁게 공부를 시작하자는 긍정적인 감정을 표현합니다.","준비, 준비됐나요, 수업준비, 준비완료, 수업시작, 준비완료, 준비됐니, 준비됐어, 레디"
11,밍찌_어서와요.png,"활짝 웃는 얼굴로 한 손을 높이 들어 흔들며 반갑게 인사하는 모습으로, 환영하고 친근함을 표현합니다.","어서와, 반가워, 하이, hi, ㅎㅇ, 안녕, 헬로, 하이"
11,밍찌_언제_오려나.png,볼이 발그레해진 채 한 손으로 턱을 괴고 다른 손으로 손가락을 꼼지락거리며 누군가를 기다리는 모습에서 지루함과 궁금함이 느껴집니다.,"언제오려나, 언제와, 시간, 오고있나, 기다리는, 기다리고, 기다려요, 기다릴게"
11,밍찌_숙제_언제_할거에요.png,"볼이 발그레해진 채 책을 잔뜩 들고 있는 모습으로, 상대방에게 숙제를 언제 할 것인지 묻는 듯한 표정이다.","숙제, 숙제언제, 숙제언제할거예요, 숙제언제할거야, 숙제언제해, 숙제해, 숙제하자, 숙제해야지, "
11,밍찌_오늘도_달려보자구.png,의지를 다지며 연필을 쥐고 힘차게 나아가려는 모습에서 열정과 긍정적인 에너지가 느껴집니다.,"달려, 달려보자, 보자구, 가보자고, 가보자, 고고, ㄱㄱ, 출발, 스타트, 도전, 아자, 파이팅, 화이팅"
11,밍찌_미션_Start_가보자구.png,"연필을 쥐고 비장한 표정으로 정면을 응시하며, 다른 손으로 어딘가를 가리키며 힘찬 시작을 알리는 모습.","미션, 스타트, 가보자구, 미션스타트, 미션시작, 시작, 출발, 스타트, 고고, ㄱㄱ, 가보자, 가자, 도전"
11,밍찌_오늘도_화이팅.png,"두 팔을 들어 올려 힘줄이 돋보이는 근육을 자랑하며, 입을 크게 벌리고 활기찬 표정으로 응원과 격려의 메시지를 전달합니다.","화이팅, 오늘도, 힘내, 힘내자, 힘내요, 화이팅, 파이팅, 아자, 으쌰, 응원, 격려, 할수있다, 할수있어, 으라차차, 으라차, 기운내, 기운내요, 기운내자, 기운내자고, 힘, 근육, 자신감, 열정, 도전, 시작, 출발, 으쌰"
11,밍찌_잠들면_혼나.png,"졸음과 싸우며 해바라기씨를 들고 눈을 부릅뜨고 있는 모습으로, 잠들지 않으려는 의지와 함께 경고하는 듯한 감정을 표현하고 있습니다.","잠들면, 혼나, 잠들면혼나, 잠들면안돼, 자면안돼, 졸지마, 졸면안돼, 졸면혼나, 안돼, 경고, 화남, 정신, 졸음, 졸려, 졸림, 잠, 잠금지, 금지"
11,밍찌_할_수_있다_도전.png,두 주먹을 불끈 쥐고 활짝 웃으며 자신감 넘치는 표정으로 어떤 일이든 해낼 수 있다는 의지를 보여주는 모습,"할수있다, 도전, 화이팅, 파이팅, 아자, 으쌰, 힘내, 힘내자, 해보자, 가보자고, 가보자, 고고, ㄱㄱ, 출발, 스타트, 시작, 으쌰으쌰, 할수있어, 할수있음, 할수있지, 할수있따, 도전해보자, 도전하자, 도전이다, 도전열정, 의지, 자신감, 할수있당"
11,밍찌_강의_듣고_올까요.png,볼이 발그레해진 채 강의를 들을지 고민하며 화면을 가리키는 모습에서 배움에 대한 설렘과 망설임이 느껴집니다.,"강의, 강의듣고, 강의듣고올까요, 강의들을까, 수업들을까, 수업들을까요, 공부, 공부할까,"
11,밍찌_문제_풀어볼까요.png,두 손으로 문제지가 담긴 종이를 들고 질문에 대한 답을 찾으려는 듯 집중하며 고민하는 모습이다.,"문제, 풀어볼까요, 문제풀어볼까요, 문제풀자, 문제풀이, 풀자, 풀어보자, 풀어봐, 풀어볼까, 풀어볼게, 풀어봅시다, "
11,밍찌_오답_정리_해볼까요.png,O와 X가 표시된 채점 시험지를 양손으로 들어 보이고 있다. 틀린 문제를 함께 확인하고 고쳐보자고 권유한다.,"오답, 정리해볼까, 오답정리, 오답정리해볼까요, 오답노트,"
11,밍찌_지금까지_질문은.png,"커다란 물음표를 손가락으로 가리키며, 지금까지 진행된 내용에 대해 궁금한 점이나 질문이 있는지 물어보는 호기심 어린 표정이다.","질문은, 질문, 질문있나요, 질문있으세요, 궁금한점, 궁금한거, 궁금한거있어, 궁금한거있나요, 궁금한거있으세요, 궁금증"
11,밍찌_이해_되었을까요.png,느낌표 아이콘을 가리키며 상대방이 내용을 잘 이해했는지 확인하고 있다. 반응을 기다리는 듯한 초롱초롱하고 집중하는 눈빛이다.,"이해, 이해되었을까요, 이해됐을까요, 이해됐을까, 이해했니, 이해했어, 알겠니, 알겠어, 알아들었니, 알아들었어, 알아들었을까, 알아들었을까요, 알겠을까, 알겠을까요, 이해확인, "
11,밍찌_미션_새로고침.png,새로고침 화살표 아이콘을 가리키며 활짝 웃고 있다. ,"미션, 새로고침, 미션새로고침, 다시시작, 재시작, 업데이트, 초기화, 리셋, 새로고침하다, 새로고침하자, 새로고침할게, 새로고침해요, 새로고침합시다, 새로고침고, 새로고침ㄱㄱ, 새로고침하자고, 새로고침가자, 새로고침가보자"
11,밍찌_남은_미션은_숙제로.png,쌓여있는 책 더미를 손가락으로 가리키고 있다. 지금 다 하지 못한 남은 학습은 숙제로 해결하자고 제안하는 모습이다.,"미션, 숙제, 남은미션, 남은건, 남은,"
11,밍찌_오답_정리는_숙제로.png,"O/X가 표시된 시험지를 손가락으로 가리키며, 오답 정리를 숙제로 미루자고 제안하는 듯한 모습이다. ","오답, 오답정리, 숙제, 숙제로, 숙제는, 숙제다, 숙제야, 틀린문제, 틀린문제정리"
11,밍찌_오늘도_수고했어요.png,양손으로 힘껏 엄지를 치켜세우며 반짝이는 눈빛을 보내고 있다. 오늘 하루도 열심히 노력한 상대방을 격려하고 칭찬하는 따뜻한 모습이다.,"수고했어요, 수고했어, 수고하셨습니다, 수고하셨어요, 고생했어요, 고생했어, 고생하셨습니다, 고생하셨어요, 고생많았어요, 고생많았어"
11,밍찌_다음_시간에_만나요.png,밝은 표정으로 손을 힘차게 흔들며 작별 인사를 하고 있다.,"다음, 만나요, 다음에, 다음에만나요, 다음에봐요, 다음에봐, 다음에만나, 다음에또봐, 다음에또만나, 또봐, 또만나, 다음에, 안녕, 바이, ㅂㅇ, ㅃㅇ, 잘가, 잘가요"
11,밍찌_다_맞았다.png,100점'이라고 적힌 팻말을 들고 색종이 조각 속에서 환호하고 있다. 완벽한 결과에 대해 매우 기뻐하며 축하의 순간이다.,"다맞았다, 맞았어, 맞았다, 정답, 정답이야, 정답입니다, 딩동댕, 맞아, 맞음, 백점, 100점, 만점, 완벽,잘했어, 최고, 칭찬, 칭찬해, 굿, 나이스, 퍼펙트, 정답이다, 정답이요, 맞췄다, 맞췄어"
11,밍찌_와우_대단해.png,"두 손을 얼굴 가까이 들고 입을 벌린 채 놀라움과 감탄을 표현하며, 볼이 발그레해진 모습에서 기쁨과 칭찬의 감정이 드러납니다.","와우, 대단해, 와우대단해, wow, 놀라워, 놀랍다, 대박, 헐, 감탄, 칭찬, 인정, 최고, 잘한다, 잘했어, 수고했어, 고생했어, 최고, 멋지다, 멋져, 훌륭해, 훌륭하다, 칭찬해"
11,밍찌_굿_좋아요.png,두 엄지손가락을 치켜들고 활짝 웃으며 긍정적인 감정을 표현하고 있습니다. 볼이 발그레해져 기쁨이 더욱 강조됩니다.,"굿, 좋아, 좋아요, 좋아용, 좋아여, 좋다, 좋음, good"
11,밍찌_바로_그거야.png,볼이 발그레해진 채 활짝 웃으며 한 손으로는 엄지를 치켜들고 다른 손으로는 무언가를 정확히 가리키며 크게 공감하고 칭찬하는 모습,"바로, 그거야, 바로그거야, 맞아, 정답, 옳소, 옳다, 옳지, 굿, 좋아, 최고, 인정, 동의, 공감, 끄덕, 오케이, OK, 빙고, 맞는말, 정확해, 정확하다, 그렇지, 그렇다, 딱이야, 딱이다, 딱, 맞는"
11,밍찌_맞아_맞아.png,"상대방의 말에 적극적으로 동의하며 고개를 끄덕이고 환하게 웃는 모습으로, 공감과 긍정의 감정을 표현합니다.","맞아, 끄덕, 끄덕끄덕, 응, 응응, 그치, 그쵸, 동의, 공감, 인정, 옳소, 옳다, 정답, 오케이, OK, ㅇㅋ, ㅇㅇ, 좋아, 좋아요, 굿, 찬성"
11,밍찌_아이쿠_저런.png,볼이 발그레해진 채 두 손을 모으고 입을 벌려 놀라거나 당황한 표정을 짓고 있습니다.,"아이쿠, 저런, 아이쿠저런, 아이고, 이런, 어이쿠, 어휴, 맙소사, 세상에, 이럴수가, 곤란, 민망, 어색, 머쓱"
11,밍찌_아쉽네요.png,두 손을 모으고 눈물을 펑펑 흘리며 아쉬움과 슬픔을 표현하고 있습니다.,"아쉽네요, 아쉽다, 아쉬워, 아쉬움, 아쉽, 아쉽네, 아쉽다능, 아쉽구만, 아쉽습니다, 아쉽다, ㅠㅠ, ㅜㅜ, ㅠ, ㅜ"
11,밍찌_잘하고_있어요.png,"두 엄지손가락을 치켜세우며 활짝 웃는 모습으로, 상대방을 칭찬하고 격려하며 응원하는 긍정적인 감정을 표현합니다.","잘하고있어요, 잘하고, 잘한다, 잘했어, 최고, 엄지척, 칭찬, 응원, 화이팅, 힘내, 수고했어, 굿, 좋아, 최고야, 대단해, 멋져, 훌륭해, 잘한다잘한다, 우쭈쭈, 토닥토닥"
11,밍찌_두구두구두구_정답.png,두근거리는 마음으로 정답을 외치며 동그라미 팻말을 자신감 있게 들어 올리는 모습.,"두구두구, 정답, 딩동댕, 맞았어, 맞아, 정확해, 옳소, 옳다, 맞춤, 맞췄어, O"
11,밍찌_두구두구두구_땡.png,"기대감에 부풀어 두근거리는 마음으로 결과를 기다리다가, 아쉽게도 틀렸다는 결과에 실망하거나 장난스럽게 아쉬워하는 모습입니다.","두구두구, 땡, 아쉽, 아쉽다, 아쉬움, 틀렸어, 틀렸다, 오답, 땡이다, 아니야, 아님, X, 엑스, 실패"
11,밍찌_오케이.png,볼이 발그레해진 채 활짝 웃으며 한 손에는 'OK'라고 적힌 팻말을 들고 긍정의 의사를 표현하고 있습니다.,"오케이, ㅇㅋ, 오케, 오키, 오키도키, 알았어, 알겠습니다, 알겠어, 좋아, 좋아요, 좋습니다, 콜, 동의, 확인, 접수, OK, ok"
11,밍찌_아니.png,볼이 발그레해진 채 웃으며 한 손에는 'NO'라고 적힌 팻말을 들고 단호하게 거절 의사를 표현하고 있습니다.,"아니, 아니요, 아니야, 아님, 아냐, 놉, 노, NO, nope, 싫어, 싫어요, 거절, 반대, 안돼, 안됩니다, 그만, 그만해, 그만해요, 멈춰, 멈춰요, 됐어, 됐음, "